routerproto,juggler,goodput,throughput,fct,meanNetworkUtilization
static-tcp,true,424550.13498784543,918617.8281127777,61.7463,0.5
static-tcp,true,349992.4565987404,754571.1543006066,74.8999,0.25668174632365415
static-tcp,true,555480.4491410675,596775.9147149005,47.1923,1
static-tcp,true,361523.57783450483,779742.6042153662,72.5109,0.25
static-tcp,true,398035.21132106986,860439.754325496,65.8595,0.25
static-tcp,true,574231.1829016918,624530.7362550464,45.6513,1
static-tcp,true,365820.949467688,787877.6038214267,71.6591,0.2565642320669277
static-tcp,true,331232.4682216775,716920.661595613,79.142,0.2569901316989317
static-tcp,true,347061.6583082227,752488.4685247656,75.5324,0.25715905437784753
static-tcp,true,439681.0541181522,953081.9806311156,59.6214,0.5
static-tcp,true,337553.43806335307,728377.259850631,77.66,0.25
static-tcp,true,330020.2561413624,712927.3208640774,79.4327,0.25673079998674236
static-tcp,true,369445.33310032537,801938.5225512675,70.9561,0.25
static-tcp,true,745362.5248791584,799360.3639465453,35.17,1
static-tcp,true,427071.216549531,920370.4029533184,61.3818,0.256894927457865
static-tcp,true,349603.1783077032,755627.639754452,74.9833,0.25675994074639674
static-tcp,true,345204.75067389884,747928.7635948469,75.9387,0.2572533889811542
static-tcp,true,356504.7455723178,770268.0068596265,73.5317,0.2568320917502561
static-tcp,true,509006.6037424443,546416.1736351262,51.5011,1
static-tcp,true,359653.6599353253,776488.5529696973,72.8879,0.2567789071287636
static-tcp,true,405616.08947122475,878681.7291415874,64.6286,0.25689421795623135
static-tcp,true,685537.3543379569,734980.2297119187,38.2392,1
static-tcp,true,407825.95708667295,879834.5945138646,64.2784,0.5130514657684128
static-tcp,true,399532.4075979193,866384.9529130793,65.6127,0.25699179021922497
static-tcp,true,363823.6008466049,787382.9221748031,72.0525,0.2566961734691844
static-tcp,true,346673.82556015917,748000.0899269872,75.6169,0.25637552362157395
static-tcp,true,326638.4317009137,705074.9671983463,80.2551,0.25689343190579045
static-tcp,true,570466.0889699386,1236673.6593794476,45.9526,0.5
static-tcp,true,421153.4228837018,910915.8910936422,62.2443,0.25
static-tcp,true,412168.97192029696,889949.1046538503,63.6011,0.2567577954821368
static-tcp,true,374825.0228417577,807224.5155331101,69.9377,0.25654681958771497
static-tcp,true,340436.58436176577,732365.3449312552,77.0023,0.5125613857254506
static-tcp,true,338108.9712171944,731092.1111690081,77.5324,0.2566298868165264
static-tcp,true,333609.491703159,719947.7971597684,78.5781,0.2566169054731646
static-tcp,true,379210.98008355417,816544.5082223328,69.1288,0.5
static-tcp,true,338586.72487503715,729565.4521266291,77.423,0.2565275356908739
static-tcp,true,416775.70546646084,897877.4239603422,62.8981,0.25637336661910415
static-tcp,true,360750.9406023708,779279.6926218792,72.6662,0.25657595124811494
static-tcp,true,426745.1533240977,923397.923120626,61.4287,0.5127390288801643
static-tcp,true,383258.74614576006,823551.9680929608,68.3987,0.25616719497532714
static-tcp,true,466292.41463709646,1001738.88450127,56.2188,0.25
static-tcp,true,540377.1904690247,1166260.8505647138,48.5113,0.25664040062772486
static-tcp,true,395662.7786230046,854731.5197179357,66.2544,0.5
static-tcp,true,368292.02158523037,792470.1770061944,71.1783,0.25
static-tcp,true,336802.2900253362,726572.7221802521,77.8332,0.2566351877772948
static-tcp,true,348634.6879172674,751042.8824496354,75.1916,0.2562096600662958
static-tcp,true,345036.18257392483,743277.7805564402,75.9758,0.25645415610979755
static-tcp,true,335660.75400234835,723550.9277458165,78.0979,0.25
static-tcp,true,352225.73060127645,761210.8834397044,74.425,0.2567800008994284
static-tcp,true,390175.36339307774,845532.9219393268,67.1862,0.25676432616599887
static-tcp,true,373553.80851206323,809471.5407185107,70.1757,0.25673985709608016
static-tcp,true,341519.65720881574,736954.2758353841,76.7581,0.2563300921793129
static-tcp,true,357090.4127577437,771434.4560972387,73.4111,0.2565959922982079
static-tcp,true,352838.2492684647,763845.4663655281,74.2958,0.2567082699802469
static-tcp,true,361080.3871630677,779807.8509750012,72.5999,0.25
static-tcp,true,606731.9509604012,1314346.3739905893,43.2059,0.5
static-tcp,true,480517.64749012457,1042825.5047704589,54.5545,0.25685880358822866
static-tcp,true,380081.33912324836,816828.1801639831,68.9705,0.2560898062307085
static-tcp,true,335575.246614728,723401.4270755192,78.1178,0.25
static-tcp,true,715532.7244637817,769076.3780086362,36.6362,1
static-tcp,true,399576.8640996015,860504.7450362317,65.6054,0.5127438187947584
static-tcp,true,332109.93134675146,718209.0864519104,78.9329,0.25678999831235705
ecmp-mptcp,false,468055.778741943,518126.3770600104,56.007,1
ecmp-mptcp,false,320042.5837910562,795281.0615670298,81.9091,0.7752215446388968
ecmp-mptcp,false,300131.321191943,797156.9591644903,87.3431,0.6883280596624115
ecmp-mptcp,false,296382.7251780146,757024.0978294542,88.4478,0.7365971716892484
ecmp-mptcp,false,296026.2799209073,751035.872905099,88.5543,0.8899647505553012
ecmp-mptcp,false,291845.0730881846,781396.212551351,89.823,0.8458785817288703
ecmp-mptcp,false,345817.25023151754,882472.4223723753,75.8042,0.8052034122086116
ecmp-mptcp,false,293611.85002660094,785270.3049309775,89.2825,0.6879436022327368
ecmp-mptcp,false,293890.985978338,785579.045199596,89.1977,0.8590323367426074
ecmp-mptcp,false,298293.94488689833,752536.6205020192,87.8811,0.7987814490532742
ecmp-mptcp,false,433348.15605849965,476948.35905820044,60.4927,1
ecmp-mptcp,false,300298.4151349741,785188.3910211984,87.2945,0.7052084937600677
ecmp-mptcp,false,290384.47052776633,729094.4316686385,90.2748,0.5994577868475701
ecmp-mptcp,false,294232.3967216721,743712.4302143125,89.0942,0.7551198552596613
ecmp-mptcp,false,293540.834071448,767165.2925229636,89.3041,0.8066462721068896
ecmp-mptcp,false,311080.3629808862,794328.7974567129,84.2689,0.7742917330003134
ecmp-mptcp,false,516776.14199988963,565992.5325468984,50.7268,1
ecmp-mptcp,false,385525.7255888171,1031855.9925878538,67.9965,0.9623049566487901
ecmp-mptcp,false,334948.3798425841,866485.1017070429,78.264,0.7296274199607744
ecmp-mptcp,false,303063.65465097455,785955.1665934472,86.498,0.6384920249582702
ecmp-mptcp,false,297037.9376494997,754868.0097039524,88.2527,0.8448600177825354
ecmp-mptcp,false,287035.110732501,717552.234687643,91.3282,0.9610960510806076
ecmp-mptcp,false,645450.7178541443,706775.3809637539,40.6141,1
ecmp-mptcp,false,368949.2832663631,906706.8253309219,71.0515,0.7937305412893649
ecmp-mptcp,false,291860.01977323135,782409.3838233592,89.8184,0.5719899803050451
ecmp-mptcp,false,292399.77423967625,759552.829477338,89.6526,0.7522051482971392
ecmp-mptcp,false,288699.122704616,726435.7644892503,90.8018,0.9590179094721948
ecmp-mptcp,false,324645.37733535777,862509.2943708684,80.7478,0.6838705551091624
ecmp-mptcp,false,297193.18055565003,733866.5133901546,88.2066,0.8196116207345394
ecmp-mptcp,false,261964.816065811,666162.6447509903,100.0684,0.7726058053897997
ecmp-mptcp,false,258148.37938389607,628377.0303246353,101.5478,0.8706004225400144
ecmp-mptcp,false,258085.85796929087,631414.3015228546,101.5724,0.7153576553659438
ecmp-mptcp,false,296698.719689973,736781.9986961482,88.3536,0.7779788397181722
ecmp-mptcp,false,288071.279355866,719155.4257871179,90.9997,0.6434509799449974
ecmp-mptcp,false,281099.97694530676,710835.4699136253,93.2565,0.6760443311039757
ecmp-mptcp,false,263877.1450889442,662429.1144235338,99.3432,0.4957538921534914
ecmp-mptcp,false,261017.70858744517,646747.3850335801,100.4315,0.6249421294619042
ecmp-mptcp,false,307656.19645380415,764013.3416581776,85.2068,0.5830296604255945
ecmp-mptcp,false,290927.8162878914,723080.2763849768,90.1062,0.6117669156620794
ecmp-mptcp,false,280395.80407462985,709334.8964121565,93.4907,0.787241100040329
ecmp-mptcp,false,274762.46626313444,683715.8713937583,95.4075,0.902565647944886
ecmp-mptcp,false,266219.5551700991,662695.0180310372,98.4691,0.7961617187710461
ecmp-mptcp,false,245539.39819693242,635127.4464348437,106.7625,0.9447800641977595
ecmp-mptcp,false,273870.87708594295,753239.6694042193,95.7181,0.8680867885085621
ecmp-mptcp,false,265077.88199795334,728056.2263128305,98.8932,0.8142598208547558
ecmp-mptcp,false,266307.1801472418,724883.3209565132,98.4367,0.9126132677073014
ecmp-mptcp,false,273362.2395882215,746520.2375068043,95.8962,0.8528340840911512
ecmp-mptcp,false,261712.17491139617,694725.8024259971,100.165,0.6462106960534038
ecmp-mptcp,false,245511.3430428744,645566.6745024804,106.7747,0.8732039003642673
ecmp-mptcp,false,294299.78287667077,835013.9771739838,89.0738,0.8284163461988057
ecmp-mptcp,false,284235.64720794297,766077.4582907305,92.2277,0.6916797301322655
ecmp-mptcp,false,283250.7098988205,751056.2689360378,92.5484,0.6648121797327194
ecmp-mptcp,false,262593.034088291,707290.647006381,99.829,0.6956931685064335
ecmp-mptcp,false,288954.3394296397,777298.6146628808,90.7216,0.7300960941662071
ecmp-mptcp,false,305995.2631806259,816218.7621470001,85.6693,0.6685931185203421
ecmp-mptcp,false,270306.72240312974,729543.4119541928,96.9802,0.7353068011926825
ecmp-mptcp,false,289049.285602447,751102.7016775496,90.6918,0.7897880876079024
ecmp-mptcp,false,381006.08838845923,991238.1854887352,68.8031,0.7887473789240038
ecmp-mptcp,false,312221.89402673626,803253.4468466236,83.9608,0.6891459168880093
ecmp-mptcp,false,337026.5899045273,831446.4897777617,77.7814,0.8876175532825495
ecmp-mptcp,false,341239.1371131927,870814.5668122862,76.8212,0.8139095415958464
ecmp-mptcp,false,317988.5053288403,870113.102906177,82.4382,0.8141143476695814
ecmp-mptcp,false,315466.7064594234,832522.6120735717,83.0972,0.6800609107034479
ecmp-mptcp,false,304088.0860630161,799184.9579962556,86.2066,0.6206589203876263
ecmp-mptcp,false,278066.6526648974,731616.7800597834,94.2738,0.6861856669913697
ecmp-mptcp,false,310843.54778847215,787881.1522403421,84.3331,0.5711833830460792
ecmp-mptcp,false,322415.75673195894,824017.3074132107,81.3062,0.7395407787967686
ecmp-mptcp,false,296158.0479670654,744077.0988839167,88.5149,0.7171077058704667
ecmp-mptcp,false,401392.7721617061,1058098.0452804072,65.3086,0.9525961162051513
ecmp-mptcp,false,275990.7309631523,717070.6516646681,94.9829,0.7986593023865959
ps-mptcp,false,311080.7321333637,812016.6894509,84.2688,0.9854636916651409
ps-mptcp,false,499322.8558530588,548898.0740915698,52.4999,1
ps-mptcp,false,313656.42139924,797858.0658747402,83.5768,0.9909691936528762
ps-mptcp,false,281807.695574072,705994.0465888287,93.0223,0.9940190119549371
ps-mptcp,false,305722.9758728145,810212.2557892184,85.7456,0.9890137607209357
ps-mptcp,false,281652.0671252996,719712.314004923,93.0737,0.9847964527941873
ps-mptcp,false,486266.79898719146,1289212.3651675493,53.9095,0.9851487725770831
ps-mptcp,false,293312.23838780314,775992.7361181198,89.3737,0.9800496925226054
ps-mptcp,false,312013.0449789924,861609.3647714154,84.017,0.9761573964401067
ps-mptcp,false,280338.5313624882,733211.6847645915,93.5098,0.9700376319246539
ps-mptcp,false,326550.9500900636,853113.8588330846,80.2766,0.9875028654298076
ps-mptcp,false,311152.36428983475,805869.8578268808,84.2494,0.9852655284317147
ps-mptcp,false,282140.72379927355,694973.9808960044,92.9125,0.9916360783773261
ps-mptcp,false,290797.7569844642,805785.7376603639,90.1465,0.9892037792262491
ps-mptcp,false,320996.0595500197,814309.2212407151,81.6658,0.9917792490334096
ps-mptcp,false,353380.9551412275,874463.4053951311,74.1817,0.9691399746644659
ps-mptcp,false,352690.1395186137,891742.8390759751,74.327,0.9704136326630192
ps-mptcp,false,341916.9963309765,847096.6845748407,76.6689,0.9859085306427968
ps-mptcp,false,326550.1365276145,823122.7951288542,80.2768,0.9905398345847924
ps-mptcp,false,321269.4693264278,821652.1827582868,81.5963,0.9765941004078362
ps-mptcp,false,312128.95513289154,778680.9913104358,83.9858,0.9824593770901836
ps-mptcp,false,294015.9130011507,699734.4543168558,89.1598,0.9700355683924011
ps-mptcp,false,324425.20413947076,809025.69966808,80.8026,0.9915172482598585
ps-mptcp,false,383566.61467463034,972770.2293404815,68.3438,0.9910615277343656
ps-mptcp,false,320251.7604171248,802611.9410278589,81.8556,0.990193029591714
ps-mptcp,false,327475.32792004995,833360.2998126171,80.05,0.9846668670187702
ps-mptcp,false,406552.76001594303,1010224.1790827191,64.4797,0.9949659232098752
ps-mptcp,false,291921.1221430831,700664.8136517312,89.7996,0.9924612913966044
ps-mptcp,false,312402.3534094525,811513.3299885713,83.9123,0.97868492362762
ps-mptcp,false,317069.6601598266,810451.5276902553,82.6771,0.9850985816601252
ps-mptcp,false,289295.5439851856,738332.4320804816,90.6146,0.994401486789056
ps-mptcp,false,287092.3228562041,746020.8520424926,91.31,0.9887082684827936
ps-mptcp,false,286741.23677284847,770349.6758978711,91.4218,0.9898696493472865
ps-mptcp,false,286579.4864955277,740896.9602091975,91.4734,0.9856412444127498
ps-mptcp,false,286460.4847046379,735317.6544124557,91.5114,0.9883300883881792
ps-mptcp,false,280257.0105947379,709565.0705068582,93.537,0.977543583503858
ps-mptcp,false,311740.32738537644,812249.873648034,84.0905,0.9841899175024735
ps-mptcp,false,312631.48353981116,812013.3379765011,83.8508,0.9842070660807656
ps-mptcp,false,309107.6530509971,808374.3383482673,84.8067,0.9843601116177162
ps-mptcp,false,336658.6871872849,865899.7719170271,77.8664,0.9935664836643988
ps-mptcp,false,274390.3141089987,709849.4717747802,95.5369,0.9926280405097807
ps-mptcp,false,513262.10349276836,562002.8155170624,51.0741,1
ps-mptcp,false,285350.71782886836,717473.007261561,91.8673,0.9836907096945908
ps-mptcp,false,283224.08545643714,694813.3206420685,92.5571,0.9756489599586398
ps-mptcp,false,473003.96419414267,520283.6103938752,55.4211,1
ps-mptcp,false,351007.9910876877,904625.484714099,74.6832,0.9841393026026262
ps-mptcp,false,343404.4916737406,906435.3758606596,76.3368,0.9844313427197255
ps-mptcp,false,337774.82279784203,863521.9581208904,77.6091,0.9902312044950284
ps-mptcp,false,328936.53757353086,822862.7481981168,79.6944,0.9819772786588598
ps-mptcp,false,328849.47093099833,806791.8535291129,79.7155,0.9880458585315304
ps-mptcp,false,295809.1521824253,759706.9261436278,88.6193,0.9797396605353476
ps-mptcp,false,291848.97207582125,727044.6150043753,89.8218,0.9834781939573342
ps-mptcp,false,301688.06477896805,796059.540305021,86.8924,0.9807948456533968
ps-mptcp,false,304808.3262308597,806561.1508449134,86.0029,0.9868127447702081
ps-mptcp,false,316324.35119745054,838501.5910097392,82.8719,0.991372477806328
ps-mptcp,false,311997.44826305745,832455.4279158118,84.0212,0.9933486791277463
ps-mptcp,false,293161.6782003051,751328.8809164881,89.4196,0.9949278026198048
ps-mptcp,false,278270.32168212236,721375.7473079928,94.2048,0.9852314684147889
ps-mptcp,false,316580.29899196787,823488.3684419642,82.8049,0.987657803093045
ps-mptcp,false,308275.5928105405,793040.3736787887,85.0356,0.9822390873940252
ps-mptcp,false,289664.11894898635,746043.7815541114,90.4993,0.9867596780799981
ps-mptcp,false,285870.3842844571,755867.494435678,91.7003,0.9895849993889946
ps-mptcp,false,281702.30965718895,714110.8631152271,93.0571,0.9932957594459002
ps-mptcp,false,278422.23435372487,704759.3820297514,94.1534,0.9869444367558473
ps-mptcp,false,323461.65568282636,846667.8183144073,81.0433,0.9832519264795977
ps-mptcp,false,319374.6619168523,836168.1229623638,82.0804,0.9811587798436866
ps-mptcp,false,299479.8539066936,766227.7469894246,87.5331,0.9861982027760002
ps-mptcp,false,294194.423027932,733341.3462887335,89.1057,0.97201485030405
ps-mptcp,false,291026.6487261811,752665.1390609667,90.0756,0.9777988876153297
ps-mptcp,false,277210.09124930867,722835.253174797,94.5651,0.9892549090984863
